%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1474475455404778353,322,1474475455407965129,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475455734941407,323,1474475455728230970,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475456041104299,324,1474475456048916590,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475456367908866,325,1474475456367608239,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475456685259721,326,1474475456687451153,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475457004370940,327,1474475457009327435,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475457321351220,328,1474475457331122922,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475457641483967,329,1474475457649065436,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475457965404371,330,1474475457969237691,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475458289368066,331,1474475458289160472,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475458605105425,332,1474475458609086929,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475458921180865,333,1474475458930399839,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475459240300534,334,1474475459249179882,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475459569770409,335,1474475459569150736,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475459887736378,336,1474475459887578063,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475460206571068,337,1474475460209479611,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475460523389946,338,1474475460529295375,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475460840366654,339,1474475460849065648,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475461168047278,340,1474475461169152545,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475461487586547,341,1474475461489265208,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475461809519042,342,1474475461808862007,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475462121519660,343,1474475462129146530,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475462438270717,344,1474475462447606135,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475462760659674,345,1474475462767599255,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475463077972153,346,1474475463087207613,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475463405277842,347,1474475463407767287,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475463722549725,348,1474475463729247847,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475464044015498,349,1474475464048958376,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475464362743007,350,1474475464368865104,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475464678861851,351,1474475464687515814,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475465004188343,352,1474475465007576181,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475465321799093,353,1474475465327683390,dvl,0,0.0174532923847,0.5,75.0,-1.0
