%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1475331123805148379,353,1475331123758300808,dvl,0,0.0174444448203,0.5,75.0,17.098274231
1475331124004900289,354,1475331123997058192,dvl,0,0.0174444448203,0.5,75.0,17.1070251465
1475331124204959856,355,1475331124197840352,dvl,0,0.0174444448203,0.5,75.0,17.1183986664
1475331124404927841,356,1475331124391144099,dvl,0,0.0174444448203,0.5,75.0,17.1322174072
1475331124604955818,357,1475331124563312020,dvl,0,0.0174444448203,0.5,75.0,17.1422233582
1475331124804962324,358,1475331124800093058,dvl,0,0.0174444448203,0.5,75.0,17.1491928101
1475331125005352918,359,1475331124978720077,dvl,0,0.0174444448203,0.5,75.0,17.1627216339
1475331125205007676,360,1475331125152540568,dvl,0,0.0174444448203,0.5,75.0,17.1816215515
1475331125404883339,361,1475331125388067817,dvl,0,0.0174444448203,0.5,75.0,17.2002162933
1475331125604793722,362,1475331125581391964,dvl,0,0.0174444448203,0.5,75.0,17.2185401917
1475331125804884459,363,1475331125748326814,dvl,0,0.0174444448203,0.5,75.0,17.2320785522
1475331126005608845,364,1475331125997244704,dvl,0,0.0174444448203,0.5,75.0,17.2492294312
1475331126204938948,365,1475331126175950366,dvl,0,0.0174444448203,0.5,75.0,17.2697925568
1475331126404811977,366,1475331126398987300,dvl,0,0.0174444448203,0.5,75.0,17.2818946838
1475331126604901477,367,1475331126579056374,dvl,0,0.0174444448203,0.5,75.0,17.2951717377
1475331126805572333,368,1475331126752149619,dvl,0,0.0174444448203,0.5,75.0,17.3052597046
1475331127004865236,369,1475331127000578314,dvl,0,0.0174444448203,0.5,75.0,17.3127498627
1475331127205030252,370,1475331127191602062,dvl,0,0.0174444448203,0.5,75.0,17.3250179291
1475331127404922533,371,1475331127364454065,dvl,0,0.0174444448203,0.5,75.0,17.3314228058
1475331127605083044,372,1475331127552378259,dvl,0,0.0174444448203,0.5,75.0,17.3318805695
1475331127804885551,373,1475331127800270172,dvl,0,0.0174444448203,0.5,75.0,17.330160141
1475331128004932353,374,1475331127987316602,dvl,0,0.0174444448203,0.5,75.0,17.3241634369
1475331128204900139,375,1475331128179055386,dvl,0,0.0174444448203,0.5,75.0,17.3169288635
