%time,field.header.seq,field.header.stamp,field.header.frame_id,field.header_dvl,field.date,field.salinity,field.temperature,field.depth,field.sound_speed,field.test,field.wi_x_axis,field.wi_y_axis,field.wi_z_axis,field.wi_error,field.wi_status,field.bi_x_axis,field.bi_y_axis,field.bi_z_axis,field.bi_error,field.bi_status,field.ws_transverse,field.ws_longitudinal,field.ws_normal,field.ws_status,field.bs_transverse,field.bs_longitudinal,field.bs_normal,field.bs_status,field.we_east,field.we_north,field.we_upwards,field.we_status,field.be_east,field.be_north,field.be_upwards,field.be_status,field.wd_east,field.wd_north,field.wd_upwards,field.wd_range,field.wd_time,field.bd_east,field.bd_north,field.bd_upwards,field.bd_range,field.bd_time,field.raw_data
1474477168517753268,545,1474477168519024850,dvl,:BI,04011708451195,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.211,0.139,-0.006,-0.002,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-253.7,245.6,13.73,2.02,0.0,:BI,  -211,  +139,    -6,    -2,A

1474477168920509034,546,1474477168919237319,dvl,:BI,04011708451236,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.168,0.057,0.088,-0.01,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-253.78,245.68,13.72,2.02,0.0,:BI,  -168,   +57,   +88,   -10,A

1474477169312981411,547,1474477169320473308,dvl,:BI,04011708451276,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.18,0.059,0.158,0.007,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-253.85,245.74,13.72,2.01,0.0,:BI,  -180,   +59,  +158,    +7,A

1474477169715755052,548,1474477169716671803,dvl,:BI,04011708451316,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.269,0.088,0.16,0.011,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-253.93,245.79,13.74,1.81,0.0,:BI,  -269,   +88,  +160,   +11,A

1474477169988015986,549,1474477169995804837,dvl,:BI,04011708451355,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-32.768,-32.768,-32.768,-32.768,V,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-254.01,245.84,13.77,1.84,0.0,:BI,-32768,-32768,-32768,-32768,V

1474477170410623660,550,1474477170410270834,dvl,:BI,04011708451383,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.452,0.127,0.019,0.016,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-254.07,245.88,13.79,0.0,0.39,:BI,  -452,  +127,   +19,   +16,A

1474477170813296356,551,1474477170817477909,dvl,:BI,04011708451425,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.503,0.118,-0.07,0.005,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-254.13,245.9,13.8,2.06,0.0,:BI,  -503,  +118,   -70,    +5,A

1474477171226608954,552,1474477171231637498,dvl,:BI,04011708451465,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.488,0.124,-0.084,0.002,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-254.26,245.95,13.81,2.38,0.0,:BI,  -488,  +124,   -84,    +2,A

1474477171639776494,553,1474477171642420569,dvl,:BI,04011708451507,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.375,0.111,-0.045,-0.011,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-254.39,245.99,13.81,2.11,0.0,:BI,  -375,  +111,   -45,   -11,A

1474477172022406467,554,1474477172022409939,dvl,:BI,04011708451548,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.29,0.077,0.028,-32.768,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-254.54,246.04,13.8,2.26,0.0,:BI,  -290,   +77,   +28,-32768,A

1474477172435033897,555,1474477172433806064,dvl,:BI,04011708451586,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.209,0.091,0.107,-0.003,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-254.68,246.08,13.8,2.14,0.0,:BI,  -209,   +91,  +107,    -3,A

1474477172837760882,556,1474477172845812193,dvl,:BI,04011708451627,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.164,0.116,0.123,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-254.8,246.12,13.8,2.3,0.0,:BI,  -164,  +116,  +123,    +0,A

1474477173250867286,557,1474477173251985879,dvl,:BI,04011708451668,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.182,0.162,0.11,0.003,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-254.91,246.16,13.82,2.07,0.0,:BI,  -182,  +162,  +110,    +3,A

